num;time;msR;msPhiv;msPhin;msRt;estR;estv;estu;estRt;varR;varPhiv;varPhin;varRt;gamma;MSDgamma;phi0;a00;a01;a02;a10;a11;a12;a20;a21;a22;msX;msY;msZ;estX;estY;estZ;estVx;estVy;estVz;estDX;estDY;estDZ;estDVx;estDVy;estDVz;trueR;truePhiv;truePhin;trueRt;truePhivt;truePhint;trueX;trueY;trueZ;trueVx;trueVy;trueVz
1;14.5974;875618.8;0.06527929;0.05780849;-4892.949;875617.1;0.06386474;0.05787229;-4892.68;2.6602;0.0001289;0.00012469;2.93922;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;573818.8;606274.7;264331.6;574606.5;605376.7;264672.8;-7108.697;505.709;-1910.117;84.7;81.7;104.3;11.039;9.935;12.897;0;0;0;0;0;0;0;0;0;0;0;0
1;14.652;875352.8;0.06628058;0.05746947;-4891.563;875351.1;0.06424013;0.05792097;-4891.818;2.6095;0.00012851;0.00012434;2.94424;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;573183.9;606735;263771.3;574200.8;605428.5;264554.9;-7111.184;507.05;-1911.867;84.5;81.4;104;10.98;9.871;12.819;0;0;0;0;0;0;0;0;0;0;0;0
1;14.7066;875088.3;0.06658469;0.05774835;-4888.791;875085.9;0.06461735;0.05797338;-4888.399;2.4878;0.00012804;0.00012392;2.92754;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;572743;606733.5;263854.9;573793.4;605481.6;264439.9;-7112.214;510.222;-1912.565;84.2;81;103.6;10.912;9.803;12.737;0;0;0;0;0;0;0;0;0;0;0;0
1;14.7612;874818.7;0.06717492;0.05799803;-4886.711;874818.9;0.06499022;0.05802951;-4886.688;2.5632;0.00012783;0.0001237;2.97367;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;572144.4;606909.7;263854.4;573386.1;605530.3;264328.2;-7114.184;511.889;-1913.366;84;80.8;103.4;10.868;9.755;12.671;0;0;0;0;0;0;0;0;0;0;0;0
1;14.8158;874551.1;0.06776057;0.05780166;-4885.325;874551.8;0.06536187;0.05808229;-4885.417;2.6647;0.00012774;0.00012357;2.96233;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;571699;607100.1;263494.5;572980.7;605578.1;264214;-7116.225;513.157;-1914.538;84;80.7;103.3;10.823;9.707;12.612;0;0;0;0;0;0;0;0;0;0;0;0
1;14.8704;874287.1;0.06727368;0.0594959;-4884.632;874285.3;0.06571758;0.05815335;-4884.129;2.3647;0.00012785;0.00012363;2.13312;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;571238.3;606548.2;264884.7;572578.7;605615.5;264118.1;-7117.876;513.372;-1913.856;84.1;80.7;103.3;10.708;9.565;12.55;0;0;0;0;0;0;0;0;0;0;0;0
1;14.9796;873750.4;0.06930957;0.05953964;-4880.474;873973.5;0.06609203;0.05822501;-4889.981;2.1555;0.00012793;0.00012365;1.75584;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;569704.7;607454.6;264339.1;572136.1;605632.9;264005;-7125.149;509.532;-1915.679;84.1;80.7;103.3;10.644;9.487;12.495;0;0;0;0;0;0;0;0;0;0;0;0
1;15.0318;873497.5;0.06919223;0.05890841;-4878.394;873470.4;0.0668145;0.05834818;-4894.063;3.3801;0.00012834;0.00012405;2.27415;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;569818.6;607228.4;263777;571352;605734.7;263804.5;-7132.85;506.098;-1918.137;84.4;80.9;103.6;10.637;9.473;12.43;0;0;0;0;0;0;0;0;0;0;0;0
1;15.0864;873229.6;0.06919465;0.05876192;-4876.661;873221.6;0.06717774;0.05840891;-4876.715;2.6824;0.00012789;0.00012365;2.97657;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;569691.5;607049;263577.3;570960.9;605788.6;263703.9;-7124.996;518.822;-1913.72;84.1;80.6;103.2;10.651;9.507;12.369;0;0;0;0;0;0;0;0;0;0;0;0
1;15.141;872966.1;0.06939754;0.05942846;-4874.929;872960.2;0.06755336;0.05848275;-4875.867;2.8553;0.00012747;0.00012327;2.3621;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;569180;606968.7;263994;570550.2;605840.7;263607.6;-7128.139;519.791;-1913.401;83.8;80.2;102.8;10.525;9.361;12.281;0;0;0;0;0;0;0;0;0;0;0;0
1;15.1956;872697.3;0.07001412;0.05909633;-4873.196;872695.5;0.06793459;0.0585498;-4873.098;2.6262;0.00012702;0.00012287;2.74941;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;568762;607180.8;263518.1;570136.4;605894.2;263503.5;-7130.091;522.403;-1913.169;83.5;79.9;102.5;10.503;9.351;12.212;0;0;0;0;0;0;0;0;0;0;0;0
1;15.2502;872432.3;0.07006065;0.05900834;-4872.156;872430.6;0.06830849;0.05861389;-4872.325;2.5535;0.00012663;0.00012251;2.82225;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;568592;607028.8;263357.5;569727.7;605942.7;263398.6;-7132.771;523.176;-1913.615;83.3;79.6;102.1;10.455;9.301;12.14;0;0;0;0;0;0;0;0;0;0;0;0
1;15.3048;872161;0.07057955;0.05965063;-4869.73;872163.6;0.06868412;0.05868746;-4870.234;2.4997;0.00012627;0.00012218;2.80093;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;567902.4;607141.5;263686.8;569313.5;605990.4;263300.3;-7134.974;524.886;-1912.947;83.1;79.3;101.8;10.397;9.242;12.07;0;0;0;0;0;0;0;0;0;0;0;0
1;15.3594;871899;0.07142325;0.05890199;-4868.691;871898.1;0.06906254;0.0587472;-4868.796;2.5612;0.00012606;0.00012196;2.87894;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;567497.6;607514.9;262830.7;568903.5;606041.1;263190.6;-7137.286;526.338;-1913.633;82.9;79.2;101.6;10.36;9.203;12.009;0;0;0;0;0;0;0;0;0;0;0;0
1;15.414;871636;0.0711528;0.05922464;-4865.918;871633.9;0.0694356;0.05881157;-4865.734;2.5574;0.00012572;0.00012164;2.77914;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;567373.9;607150.6;263067;568495.8;606088.9;263086.2;-7138.347;528.563;-1913.345;82.7;78.9;101.3;10.293;9.134;11.938;0;0;0;0;0;0;0;0;0;0;0;0
1;15.4686;871367.6;0.071258;0.05900214;-4864.186;871368;0.06980543;0.05887134;-4864.122;2.506;0.00012533;0.00012129;2.87334;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;567213.1;607037.6;262785.1;568090.4;606133.5;262978.2;-7139.974;529.576;-1913.783;82.4;78.6;101;10.25;9.09;11.87;0;0;0;0;0;0;0;0;0;0;0;0
1;15.5232;871103.3;0.07127691;0.05919071;-4862.799;871102.7;0.0701692;0.05893327;-4862.668;2.4856;0.00012496;0.00012095;2.7823;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;566967.3;606858.4;262853.4;567688.3;606174.4;262873.4;-7141.392;530.099;-1913.967;82.2;78.3;100.7;10.183;9.022;11.799;0;0;0;0;0;0;0;0;0;0;0;0
1;15.5778;870840.2;0.07255084;0.05898669;-4861.413;870838;0.07055186;0.0589908;-4861.073;2.1402;0.00012449;0.00012054;2.04609;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;566132.6;607478.5;262347.8;567277.2;606227.5;262761.3;-7143.68;531.796;-1914.853;81.9;78;100.3;10.05;8.865;11.711;0;0;0;0;0;0;0;0;0;0;0;0
1;15.6324;870572.6;0.07268451;0.05947919;-4859.681;870572.6;0.07093109;0.05905623;-4859.527;1.9047;0.000124;0.00012012;1.69639;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;565717.4;607357.1;262636.1;566865.1;606277.5;262656.1;-7146.026;533.194;-1915.06;81.6;77.6;99.9;9.962;8.767;11.632;0;0;0;0;0;0;0;0;0;0;0;0
1;15.687;870308.2;0.0733295;0.05910359;-4856.561;870307.6;0.07131161;0.05911376;-4857.555;1.7461;0.00012363;0.00011978;1.49301;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;565300.4;607588.8;262121.5;566455.1;606328.5;262544.3;-7147.884;534.965;-1915.776;81.3;77.3;99.6;9.894;8.694;11.562;0;0;0;0;0;0;0;0;0;0;0;0
1;15.7416;870041;0.07355971;0.05908496;-4854.829;870042.2;0.07168818;0.05917012;-4855.732;1.6271;0.00012331;0.00011949;1.37345;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;565000.7;607546.4;261978.6;566047.7;606376.7;262432.2;-7149.539;536.381;-1916.536;81.1;77.1;99.3;9.836;8.632;11.497;0;0;0;0;0;0;0;0;0;0;0;0
1;15.7962;869778.1;0.07385708;0.0585766;-4853.442;869777.3;0.07205776;0.05921927;-4853.966;1.547;0.00012321;0.00011936;1.32109;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;564828.5;607566.6;261429.4;565646.9;606420.9;262315.9;-7150.562;537.368;-1917.713;81.1;77;99.2;9.794;8.585;11.444;0;0;0;0;0;0;0;0;0;0;0;0
1;15.8508;869514;0.07424189;0.05826594;-4852.749;869512.4;0.07241634;0.05926954;-4852.389;1.5116;0.00012349;0.00011958;1.30567;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;564539.3;607633;261021.1;565252.2;606458;262202.8;-7151.078;537.575;-1918.617;81.3;77.1;99.4;9.776;8.559;11.415;0;0;0;0;0;0;0;0;0;0;0;0
1;15.9054;869245.4;0.07412894;0.05958377;-4851.363;869247.3;0.07277333;0.05932937;-4850.876;1.4741;0.00012371;0.00011974;1.29056;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;563990.8;607326.9;262022.8;564855.2;606493.4;262097.7;-7151.836;537.592;-1918.769;81.4;77.2;99.5;9.755;8.531;11.382;0;0;0;0;0;0;0;0;0;0;0;0
1;15.96;868980.7;0.0745171;0.05935875;-4849.63;868982.3;0.07313777;0.05938675;-4849.332;1.4182;0.00012362;0.00011962;1.27923;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;563671.1;607391.7;261682.4;564454.8;606533.4;261989;-7152.917;538.038;-1919.254;81.3;77.1;99.4;9.716;8.489;11.331;0;0;0;0;0;0;0;0;0;0;0;0
1;16.0122;868729.5;0.075526;0.05933644;-4846.858;868718.9;0.0735202;0.05944272;-4847.358;1.3534;0.00012324;0.00011927;1.26742;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;562935.7;607843.9;261381.2;564045.6;606585.5;261876;-7154.71;539.77;-1920.088;81.1;76.8;99;9.662;8.433;11.264;0;0;0;0;0;0;0;0;0;0;0;0
1;16.0668;868465.1;0.07601445;0.0598993;-4844.433;868465.8;0.07388907;0.05950455;-4845.564;1.3113;0.00012284;0.00011891;1.26179;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;562295.8;607941.4;261652.9;563649.1;606635.9;261773.5;-7156.914;541.473;-1920.346;80.8;76.5;98.7;9.61;8.38;11.199;0;0;0;0;0;0;0;0;0;0;0;0
1;16.1214;868202.4;0.07545667;0.06051465;-4842.353;868201.5;0.07425696;0.05957752;-4843.612;1.2796;0.00012251;0.00011861;1.29917;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;562241.1;607388.4;262182.4;563242.1;606677.3;261676.8;-7158.367;542.257;-1919.591;80.6;76.2;98.4;9.563;8.331;11.137;0;0;0;0;0;0;0;0;0;0;0;0
1;16.176;867929.9;0.0769536;0.05955188;-4840.62;867936.5;0.0746396;0.05963425;-4841.801;1.2558;0.00012228;0.00011838;1.36049;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;561547.3;608107.2;261098.6;562831.7;606727.8;261563.9;-7160.221;543.79;-1920.41;80.5;76;98.2;9.523;8.29;11.081;0;0;0;0;0;0;0;0;0;0;0;0
1;16.2306;867671.9;0.07688933;0.06003659;-4840.273;867672.2;0.07501274;0.05969676;-4840.181;1.2486;0.00012215;0.00011824;1.43522;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;561255.9;607868.7;261423;562425.3;606772.3;261457.6;-7161.811;544.622;-1920.65;80.4;75.9;98.1;9.489;8.255;11.031;0;0;0;0;0;0;0;0;0;0;0;0
1;16.2852;867411.1;0.07741319;0.06019671;-4836.808;867408.2;0.07538589;0.05976019;-4838.107;1.245;0.0001221;0.00011815;1.45027;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;560732.5;608004.5;261364.9;562018.9;606816.9;261352.2;-7163.116;545.745;-1920.683;80.3;75.8;98;9.456;8.218;10.985;0;0;0;0;0;0;0;0;0;0;0;0
1;16.3398;867145.3;0.07745442;0.05989042;-4836.808;867144.2;0.07575709;0.0598192;-4836.518;1.2396;0.00012198;0.00011802;1.47215;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;560639;607855.1;261030.8;561615;606860.1;261243.7;-7164.461;546.417;-1921.148;80.3;75.7;97.8;9.42;8.18;10.935;0;0;0;0;0;0;0;0;0;0;0;0
1;16.3944;866877.3;0.07759355;0.06025768;-4833.342;866880;0.07612162;0.05988136;-4834.537;1.2428;0.00012203;0.00011802;1.48289;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;560263.4;607739.6;261215.8;561214;606898.9;261139;-7165.249;546.966;-1921.121;80.3;75.7;97.8;9.393;8.148;10.895;0;0;0;0;0;0;0;0;0;0;0;0
1;16.449;866620.6;0.07799579;0.05990717;-4831.61;866616.3;0.07648264;0.05993926;-4832.544;1.2565;0.00012225;0.00011818;1.52603;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;559982.8;607821.5;260774.9;560816.7;606935.7;261031.7;-7165.677;547.336;-1921.332;80.4;75.8;97.9;9.377;8.126;10.865;0;0;0;0;0;0;0;0;0;0;0;0
1;16.5036;866342.3;0.07826478;0.06176038;-4829.184;866352;0.07684467;0.06001334;-4830.554;1.2683;0.0001224;0.00011827;1.55621;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;559030.7;607722.9;262119.3;560413.1;606971.9;260937;-7166.656;547.674;-1920.37;80.5;75.8;98;9.356;8.101;10.831;0;0;0;0;0;0;0;0;0;0;0;0
1;16.7766;865031.4;0.0803451;0.06022537;-4821.906;866027.3;0.07722342;0.06007313;-4835.007;1.2932;0.0001225;0.00011832;1.60199;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;557499.5;608143.4;260067.5;559965.6;606976.3;260809.1;-7172.001;544.151;-1922.713;80.6;75.8;98;9.333;8.074;10.794;0;0;0;0;0;0;0;0;0;0;0;0
1;16.8312;864771.8;0.08094026;0.0612126;-4820.174;864770.1;0.07899807;0.06037363;-4827.876;5.3402;0.0001252;0.00012088;1.64556;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;556661.2;608290.2;260655.7;558034;607178.8;260305.8;-7174.496;542.23;-1923.2;82.4;77.3;100;9.333;8.024;10.757;0;0;0;0;0;0;0;0;0;0;0;0
1;16.8858;864502.6;0.07990469;0.06208051;-4818.44;864504.5;0.07935552;0.0604498;-4818.716;3.7358;0.00012523;0.00012086;3.04748;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;556794.7;607430.6;261481.1;557632;607209.8;260213.2;-7170.537;547.241;-1919.854;82.4;77.3;99.9;9.45;8.193;10.744;0;0;0;0;0;0;0;0;0;0;0;0
1;16.9404;864246;0.08180012;0.06070951;-4816.362;864245.3;0.07973761;0.06051133;-4816.816;4.23;0.00012498;0.00012061;2.16618;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;555994.9;608467.9;259918.2;557224.8;607260.7;260105.7;-7172.199;548.502;-1920.248;82.3;77.1;99.7;9.306;8.008;10.669;0;0;0;0;0;0;0;0;0;0;0;0
1;16.995;863985.4;0.08102653;0.06151077;-4814.629;863983.9;0.08010344;0.06058355;-4814.494;3.1705;0.00012474;0.00012037;2.86051;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;556006.2;607778.9;260639;556822;607299.4;260009.4;-7172.977;549.141;-1919.422;82.1;76.9;99.4;9.34;8.073;10.629;0;0;0;0;0;0;0;0;0;0;0;0
1;17.0472;863728.9;0.08188836;0.06154046;-4813.243;863724.3;0.08047391;0.06065384;-4814.028;3.005;0.00012461;0.00012022;2.97531;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;555335.3;608126.7;260407.7;556418.4;607342.1;259911.1;-7175.138;548.713;-1919.39;82;76.7;99.3;9.32;8.054;10.583;0;0;0;0;0;0;0;0;0;0;0;0
1;17.1018;863474.6;0.08289656;0.06070178;-4810.124;863473.9;0.080827;0.06071003;-4810.075;2.9564;0.00012476;0.00012031;3.1235;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;554869.9;608597.9;259454.1;556035.5;607380.9;259807.9;-7174.522;550.729;-1919.066;82.1;76.8;99.3;9.319;8.059;10.556;0;0;0;0;0;0;0;0;0;0;0;0
1;17.1564;863202.3;0.08315853;0.06061548;-4807.698;863207.6;0.08119678;0.06076749;-4806.708;3.4909;0.00012488;0.00012038;3.00481;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;554572.6;608569.8;259249.3;555632.3;607418.6;259697.5;-7174.319;552.287;-1919.054;82.2;76.8;99.4;9.282;8.007;10.519;0;0;0;0;0;0;0;0;0;0;0;0
1;17.211;862945.9;0.08324804;0.06099718;-4807.005;862945.1;0.08156613;0.0608281;-4806.918;3.1546;0.00012494;0.00012039;3.07954;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;554229.6;608429.6;259458.2;555230.8;607458.2;259590.8;-7176.49;551.291;-1919.885;82.2;76.8;99.3;9.264;7.994;10.483;0;0;0;0;0;0;0;0;0;0;0;0
1;17.2656;862676.8;0.08314578;0.0625509;-4805.965;862680;0.08193857;0.06091217;-4805.122;3.0921;0.00012463;0.00012009;2.90046;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;553599.1;608118.2;260636.6;554818.2;607496.9;259501.4;-7178.218;551.742;-1918.519;82;76.5;99.1;9.197;7.914;10.422;0;0;0;0;0;0;0;0;0;0;0;0
1;17.3202;862418.5;0.08383911;0.06045634;-4803.886;862417.9;0.08231698;0.06096326;-4803.826;2.6416;0.00012428;0.00011977;3.00273;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;553729.8;608439.8;258746.8;554415.1;607542.4;259385.3;-7179.596;552.266;-1919.746;81.8;76.3;98.8;9.163;7.889;10.367;0;0;0;0;0;0;0;0;0;0;0;0
1;17.3748;862155.6;0.08398593;0.06060321;-4801.46;862155.7;0.0826936;0.06101545;-4801.796;2.2453;0.00012386;0.00011939;2.12473;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;553427.8;608338.7;258754.7;554012.6;607586.4;259270.4;-7180.418;553.188;-1920.631;81.5;76;98.4;9.012;7.697;10.286;0;0;0;0;0;0;0;0;0;0;0;0
1;17.4294;861895.3;0.08469095;0.06109058;-4799.727;861894;0.08307641;0.06107477;-4799.925;1.9885;0.00012342;0.00011901;1.74166;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;552692.9;608567.8;258919.3;553604.6;607634.1;259160.1;-7181.879;554.26;-1921.18;81.2;75.6;98.1;8.927;7.599;10.219;0;0;0;0;0;0;0;0;0;0;0;0
1;17.484;861630.2;0.08510169;0.0615189;-4797.995;861631.6;0.08345928;0.06114008;-4798.198;1.8091;0.00012301;0.00011864;1.53183;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;552144.2;608615.4;259095.9;553194.2;607680.9;259054.3;-7183.589;555.184;-1921.352;80.9;75.3;97.8;8.863;7.528;10.156;0;0;0;0;0;0;0;0;0;0;0;0
1;17.5386;861370.5;0.08524221;0.0611503;-4795.915;861369.8;0.08383437;0.06119853;-4796.348;1.6906;0.00012278;0.00011841;1.40673;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;552019;608531.6;258695.4;552790.9;607723.4;258944.9;-7184.575;555.813;-1921.809;80.8;75.1;97.5;8.815;7.475;10.104;0;0;0;0;0;0;0;0;0;0;0;0
1;17.5932;861103.5;0.08509776;0.06126375;-4794.529;861107.4;0.08420314;0.06125778;-4794.704;1.5919;0.00012251;0.00011815;1.33253;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;551893.5;608250.6;258735.3;552390.7;607761.3;258837.1;-7185.353;555.958;-1922.146;80.6;74.9;97.3;8.768;7.426;10.051;0;0;0;0;0;0;0;0;0;0;0;0
1;17.6478;860838.2;0.08556555;0.06209499;-4793.836;860844.9;0.08457024;0.06132604;-4793.256;1.5274;0.00012244;0.00011805;1.27644;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;551178.3;608317.1;259220.2;551988.4;607797.6;258736.9;-7186.417;555.829;-1921.887;80.6;74.8;97.2;8.734;7.387;10.008;0;0;0;0;0;0;0;0;0;0;0;0
1;17.7024;860584;0.08730345;0.06030058;-4789.677;860583.4;0.08494549;0.06137572;-4791.229;1.4933;0.00012257;0.00011812;1.25221;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;550608.1;609263.8;257358.1;551588.3;607840.1;258620.4;-7186.991;556.571;-1922.887;80.6;74.9;97.2;8.711;7.359;9.976;0;0;0;0;0;0;0;0;0;0;0;0
1;17.757;860319;0.08620617;0.06173193;-4787.945;860321.8;0.08530675;0.06143678;-4789.284;1.4765;0.00012285;0.00011835;1.30105;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;550597.3;608354.4;258643.2;551192.4;607873.3;258515.8;-7187.184;556.506;-1922.856;80.8;75;97.4;8.702;7.344;9.955;0;0;0;0;0;0;0;0;0;0;0;0
1;17.8644;859802.1;0.08638661;0.06091863;-4785.866;860042.9;0.08566937;0.06149083;-4790.7;1.4478;0.00012296;0.00011841;1.38265;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;550431.8;608129.3;257804.5;550787.2;607895.2;258400.3;-7189.303;554.066;-1924.327;80.9;75;97.4;8.685;7.325;9.924;0;0;0;0;0;0;0;0;0;0;0;0
1;17.919;859553.1;0.08792932;0.06039505;-4783.786;859543.9;0.08638569;0.0615955;-4789.762;4.4487;0.0001236;0.00011899;1.79598;0.00054;0.000265581123;0.99001075;-0.34079333;-0.00385033;0.94013035;0.71742557;0.64520228;0.26270622;-0.60758575;0.76400208;-0.2171183;549556.5;608910.9;256995.6;550020.6;607974.6;258185.8;-7191.404;552.241;-1926.285;81.4;75.4;97.8;8.698;7.334;9.895;0;0;0;0;0;0;0;0;0;0;0;0
