time	r_pcm	vr_pcm	fi_n	fi_v	snr_so	so_r_pcm	so_vr_pcm	so_fi_n_pcm	so_fi_v_pcm	z_r	z_vr	z_fi_n	z_fi_v
59.9904	699066.0466	2801.513672	6.556267441	24.53730772	25.533413	-9.954046457	-1.029968262	-0.004750247	-0.031384921	699076.0007	2802.54364	6.561017689	24.56869264
60.045	698916.1504	2801.513672	6.56160092	24.57226009	25.42133545	-6.831208353	3.433227539	0.000497119	0.001541941	698922.9816	2798.080444	6.561103801	24.57071815
60.0996	698766.2542	2790.527344	6.566934457	24.60333704	28.16479931	-2.732483341	-4.463195801	-0.004888336	-3.21E-05	698768.9867	2794.99054	6.571822793	24.60336917
60.1542	698616.358	2790.527344	6.57226805	24.63442172	30.93085327	3.513192867	-1.71661377	0.019774286	-0.003758481	698612.8448	2792.243958	6.552493764	24.6381802
60.2088	698466.4617	2790.527344	6.575823811	24.66551413	31.84600308	7.026385734	3.089904785	-0.001463739	-0.011146947	698459.4353	2787.437439	6.57728755	24.67666108
60.2634	698316.5655	2790.527344	6.579379597	24.6966143	30.10299957	10.5395786	6.17980957	-0.006462546	-0.0254099	698306.0259	2784.347534	6.585842143	24.7220242
60.318	698141.6866	2779.541016	6.586491246	24.73161126	28.16479931	-11.71064289	-2.059936523	0.01767534	0.000481856	698153.3972	2781.600952	6.568815906	24.7311294
60.3702	698016.773	2779.541016	6.588269174	24.76078292	27.60422483	6.44085359	1.71661377	-0.013643153	0.018567537	698010.3322	2777.824402	6.601912327	24.74221538
60.4248	697841.8941	2779.541016	6.59538095	24.78801599	20.98436045	-13.27206194	4.806518555	0.014665008	0.044619916	697855.1662	2774.734497	6.580715942	24.74339607
60.4794	697691.9979	2768.554688	6.598936876	24.81330919	24.08239965	-10.73475598	-3.089904785	0.025574007	-0.010793586	697702.7326	2771.644592	6.573362869	24.82410277
60.534	697542.1017	2768.554688	6.600714849	24.8463927	26.3612667	-10.34440122	0.686645508	0.020326641	-0.006039268	697552.4461	2767.868042	6.580388208	24.85243197
60.5886	697392.2054	2768.554688	6.602492828	24.87753821	25.533413	-5.269789301	4.806518555	0.027700572	0.014455695	697397.4752	2763.748169	6.574792256	24.86308252
60.6432	697242.3092	2757.568359	6.604270814	24.90479697	24.08239965	-3.318015486	-2.746582031	0.029247164	-0.002280787	697245.6272	2760.314941	6.575023649	24.90707776
60.6978	697092.413	2757.568359	6.606048806	24.93400947	21.89951026	-7.026385734	1.71661377	0.126627339	-0.028301039	697099.4394	2755.851746	6.479421467	24.96231051
60.7524	696942.5167	2757.568359	6.59715891	24.96907361	23.0593492	-0.975886908	3.776550293	0.002678919	-0.035271898	696943.4926	2753.791809	6.594479991	25.00434551
60.807	696792.6205	2746.582031	6.600714849	25.00414775	26.3612667	2.146951197	-4.119873047	0.010190938	-0.035014908	696790.4736	2750.701904	6.590523911	25.03916266
60.8616	696642.7243	2746.582031	6.602492828	25.04313076	29.18784976	4.098725012	-1.029968262	0.001049473	-0.007067229	696638.6256	2747.612	6.601443355	25.05019799
60.9162	696492.828	2746.582031	6.606048806	25.07627607	29.07994912	6.831208353	3.433227539	-0.017095368	0.012753135	696485.9968	2743.148804	6.623144173	25.06352293
60.9708	696342.9318	2735.595703	6.61138282	25.10357894	21.31634569	5.660144064	-4.806518555	0.032423202	0.006842362	696337.2717	2740.402222	6.578959617	25.09673658
61.0254	696193.0356	2735.595703	6.613160837	25.13478969	16.12359948	17.9563191	-2.403259277	-0.077771517	0.019627622	696175.0793	2737.998962	6.690932354	25.11516207
61.08	696043.1394	2735.595703	6.620272971	25.16405701	18.06179974	8.197450023	1.373291016	0.016266836	-0.028847143	696034.9419	2734.222412	6.604006135	25.19290415
61.1346	695893.2431	2735.595703	6.622051021	25.19918707	23.16724984	8.392627405	5.836486816	-0.018752431	-0.024189197	695884.8505	2729.759216	6.640803451	25.22337627
61.1892	695743.3469	2724.609375	6.629163283	25.23432727	26.17710666	15.41901314	-2.059936523	-0.048496718	0.005011308	695727.9279	2726.669312	6.677660001	25.22931596
61.2438	695593.4507	2724.609375	6.638053755	25.26557153	26.58117439	10.73475598	1.71661377	0.023778856	-0.035143403	695582.7159	2722.892761	6.614274899	25.30071494
61.2984	695443.5544	2724.609375	6.639831868	25.30268454	19.64542466	11.71064289	4.806518555	0.018310547	0.040797187	695431.8438	2719.802856	6.621521321	25.26188736
61.3506	695293.6582	2713.623047	6.641609988	25.33003825	9.275145863	-325.1655176	5.149841309	0.036068742	-0.218217273	695618.8237	2708.473206	6.605541246	25.54825552
61.4052	695143.762	2713.623047	6.645166248	25.36717102	17.23394604	3.708370249	2.059936523	-0.096164938	-0.004015471	695140.0536	2711.56311	6.741331186	25.37118649
61.4598	694993.8658	2713.623047	6.65583518	25.39844957	23.16724984	6.050498827	4.119873047	0.028418633	0.012271279	694987.8153	2709.503174	6.627416547	25.38617829
61.5144	694843.9695	2702.636719	6.65583518	25.42973624	27.00496037	4.489079775	-3.433227539	0.021928468	0.013395611	694839.4804	2706.069946	6.633906712	25.41634062
61.569	694694.0733	2702.636719	6.657613358	25.45907486	26.02059991	4.879434538	-0.686645508	-0.018697195	-0.015419408	694689.1939	2703.323364	6.676310553	25.47449427
61.6218	694544.1771	2702.636719	6.661169733	25.49037728	24.08239965	-0.780709526	4.119873047	-0.005799721	0.024253444	694544.9578	2698.516846	6.666969454	25.46612384
61.6764	694394.2808	2691.650391	6.666504344	25.51777359	21.58362492	1.366241671	-4.119873047	-0.073104119	-0.069997705	694392.9146	2695.770264	6.739608463	25.58777129
61.731	694244.3846	2691.650391	6.677173741	25.56083757	16.12359948	-2.927660723	-1.71661377	-0.090089032	-0.029875104	694247.3123	2693.367004	6.767262773	25.59071267
61.7856	694094.4884	2691.650391	6.68784337	25.59608325	11.01814938	-174.8789338	97.50366211	-0.120026689	0.032894739	694269.3673	2594.146729	6.807870059	25.56318851
61.8402	693969.5749	2680.664063	6.694956585	25.62938038	18.97694955	14.63830361	-3.776550293	0.078517196	0.032059521	693954.9366	2684.440613	6.616439389	25.59732086
61.8948	693819.6786	2680.664063	6.693178272	25.65680852	24.91025336	8.978159549	-1.029968262	0.022812235	-0.038323656	693810.7005	2681.694031	6.670366036	25.69513217
61.9494	693669.7824	2669.677734	6.693178272	25.69796256	25.1054501	11.51546551	-7.553100586	-0.055511621	0.035689507	693658.2669	2677.230835	6.748689893	25.66227305
62.004	693519.8862	2669.677734	6.705626603	25.72148553	20.15650675	4.879434538	-5.493164063	0.05418597	-0.00051398	693515.0067	2675.170898	6.651440633	25.72199951
62.0586	693369.9899	2669.677734	6.705626603	25.75481772	16.12359948	0.195177382	-3.089904785	0.079345728	-0.024317692	693369.7948	2672.767639	6.626280875	25.77913541
62.1132	693220.0937	2669.677734	6.703848251	25.79012082	10.10299957	30.05731675	-138.7023926	0.04482356	0.060296321	693190.0364	2808.380127	6.65902469	25.7298245
62.1678	693070.1975	2669.677734	6.707404962	25.82151019	20.56057447	-0.975886908	5.149841309	-0.053633616	0.042114262	693071.1734	2664.527893	6.761038578	25.77939593
62.2224	692920.3013	2669.677734	6.718075252	25.84702017	24.99754946	-7.026385734	8.926391602	0.017979135	0.003469367	692927.3276	2660.751343	6.700096118	25.84355081
62.277	692770.405	2658.691406	6.719853657	25.87646161	26.84845362	-5.074611919	2.059936523	-0.058218159	0.016126131	692775.4796	2656.63147	6.778071816	25.86033548
62.3316	692620.5088	2658.691406	6.73230267	25.90394691	20.15650675	-10.14922384	4.806518555	0.043580763	-0.03180253	692630.658	2653.884888	6.688721907	25.93574944
62.3838	692495.5953	2658.691406	6.73230267	25.93929456	17.23394604	13.66241671	7.209777832	-0.030848992	0.05306847	692481.9329	2651.481628	6.763151662	25.88622609
62.4384	692345.699	2647.705078	6.739416535	25.96483002	20.98436045	2.146951197	0.343322754	-0.029550959	-0.048603264	692343.5521	2647.361755	6.768967495	26.01343328
62.493	692195.8028	2647.705078	6.748309014	26.00609131	26.26528904	-0.195177382	4.806518555	0.031870848	0.025956004	692195.998	2642.89856	6.716438166	25.98013531
62.5476	692045.9066	2647.705078	6.748309014	26.03164129	25.66602457	-2.53730596	7.89642334	0.037560099	-0.00963713	692048.4439	2639.808655	6.710748915	26.04127842
62.6022	691896.0104	2636.71875	6.746530505	26.06702736	27.60422483	-10.5395786	0.686645508	-0.000579972	-0.004304585	691906.5499	2636.032104	6.747110477	26.07133195
62.6568	691771.0968	2636.71875	6.751866051	26.09849063	25.82540317	10.34440122	4.119873047	-0.036759185	0.007035105	691760.7524	2632.598877	6.788625236	26.09145553
62.7114	691621.2006	2636.71875	6.760758758	26.12799513	25.1054501	5.269789301	7.209777832	0.029136693	0.028782896	691615.9308	2629.508972	6.731622064	26.09921224
62.766	691471.3044	2625.732422	6.760758758	26.15553939	20.15650675	3.90354763	1.373291016	0.00447407	0.018985146	691467.4008	2624.359131	6.756284687	26.13655425
62.8206	691321.4081	2625.732422	6.764315886	26.18505832	18.06179974	1.171064289	2.746582031	0.000276177	-0.011146947	691320.2371	2622.98584	6.764039709	26.19620526
62.8752	691171.5119	2625.732422	6.769651628	26.21852214	23.16724984	-8.978159549	7.209777832	0.007594872	0.001541941	691180.4901	2618.522644	6.762056756	26.2169802
62.9298	691046.5984	2614.746094	6.773208823	26.2500263	25.533413	6.636030971	-0.686645508	0.017261074	0.001060084	691039.9624	2615.432739	6.755947749	26.24896622
62.9844	690896.7022	2614.746094	6.774987429	26.27956921	27.60422483	0.390354763	3.776550293	-0.026374921	0.030228466	690896.3118	2610.969543	6.801362351	26.24934075
63.039	690746.8059	2614.746094	6.782101923	26.30320896	28.94316063	-2.146951197	6.866455078	-0.003037949	0.027208831	690748.9529	2607.879639	6.785139872	26.27600013
63.0936	690596.9097	2603.759766	6.787437862	26.32882412	25.533413	-10.5395786	-0.686645508	0.008009138	-0.022133276	690607.4493	2604.446411	6.779428723	26.3509574
63.1482	690471.9962	2603.759766	6.790995187	26.36430063	21.58362492	9.368514313	3.089904785	-0.004032187	-0.048571141	690462.6277	2600.669861	6.795027374	26.41287178
63.2028	690322.1	2603.759766	6.794552539	26.40175988	17.23394604	9.368514313	6.17980957	0.030655668	-0.021426553	690312.7314	2597.579956	6.763896871	26.42318643
63.2574	690172.2037	2592.773438	6.798109917	26.43528635	18.97694955	-9.563691694	-1.373291016	0.160238207	-0.026309366	690181.7674	2594.146729	6.637871709	26.46159572
63.312	690022.3075	2592.773438	6.789216521	26.46882258	18.97694955	-8.587804786	3.776550293	-0.045955887	0.006810239	690030.8953	2588.996887	6.835172408	26.46201234
63.3642	689897.394	2592.773438	6.796331224	26.49842149	13.62482475	0	4.806518555	0.054655472	0.029393248	689897.394	2587.966919	6.741675753	26.46902824
63.4188	689747.4977	2581.787109	6.798109917	26.53000207	11.01814938	144.0409076	155.5252075	0.172113876	0.095022145	689603.4568	2426.261902	6.625996041	26.43497992
63.4734	689622.5842	2570.800781	6.796331224	26.5576422	11.01814938	-491.4566466	135.269165	-0.231326632	-0.043913193	690114.0409	2435.531616	7.027657857	26.60155539
63.528	689497.6707	2559.814453	6.807003477	26.59121418	13.84473243	31.81391319	-18.53942871	0.054876414	0.02881502	689465.8568	2578.353882	6.752127064	26.56239916
63.5826	689347.7745	2559.814453	6.807003477	26.6208447	16.12359948	17.17560957	-13.73291016	0.004363599	0.02370734	689330.5989	2573.547363	6.802639878	26.59713736
63.6372	689197.8782	2559.814453	6.810560947	26.64850678	20.56057447	13.46723932	-8.583068848	0.003231273	-0.037199324	689184.411	2568.397522	6.807329674	26.6857061
63.6918	689047.982	2548.828125	6.814118444	26.68803567	20.15650675	5.074611919	-16.82281494	-0.024137886	0.090299945	689042.9074	2565.65094	6.83825633	26.59773572
63.7464	688923.0685	2548.828125	6.819454738	26.699897	24.08239965	18.93220601	-14.07623291	-0.024496916	-0.03128855	688904.1363	2562.904358	6.843951655	26.73118555
63.801	688773.1723	2548.828125	6.828348695	26.73944373	24.91025336	9.368514313	-9.269714355	-0.01681919	-0.000803094	688763.8037	2558.097839	6.845167885	26.74024682
63.8556	688623.276	2548.828125	6.833685148	26.77109101	24.08239965	1.561419052	-6.17980957	-0.019663815	-0.016640111	688621.7146	2555.007935	6.853348963	26.78773112
63.9102	688498.3625	2537.841797	6.83902166	26.80670474	23.0593492	16.78525481	-14.07623291	0.04932525	-0.018374795	688481.5772	2551.91803	6.78969641	26.82507954
63.9648	688348.4663	2537.841797	6.837242816	26.84232967	20.98436045	-0.195177382	-8.583068848	-0.010577586	-0.053357584	688348.6615	2546.424866	6.847820402	26.89568725
64.0194	688223.5527	2537.841797	6.842579369	26.87994592	19.64542466	18.73702863	-6.523132324	-0.018117223	-0.018021433	688204.8157	2544.364929	6.860696592	26.89796735
64.074	688073.6565	2526.855469	6.847915981	26.91559392	15.78293269	16.98043219	-14.76287842	-0.053412674	-0.001509817	688056.6761	2541.618347	6.901328654	26.91710374
64.1286	687923.7603	2526.855469	6.855031556	26.94927182	18.06179974	18.54185124	-13.04626465	0.064874033	0.019402755	687905.2184	2539.901733	6.790157523	26.92986906
64.1832	687798.8468	2526.855469	6.853252652	26.97899597	17.03874929	29.27660723	-7.89642334	-0.088625292	-0.081883509	687769.5702	2534.751892	6.941877944	27.06087948
64.2378	687648.9505	2526.855469	6.863926175	27.02062298	19.64542466	15.8093679	-3.776550293	-0.057141068	0.061613396	687633.1412	2530.632019	6.921067242	26.95900958
64.2924	687499.0543	2515.869141	6.874599937	27.04243375	24.91025336	-4.293902393	-9.956359863	-0.004142658	-0.004465204	687503.3482	2525.8255	6.878742595	27.04689896
64.347	687374.1408	2515.869141	6.879936908	27.07416609	23.32662844	11.71064289	-6.17980957	0.039990459	0.00690661	687362.4301	2522.04895	6.839946449	27.06725948
64.3992	687249.2273	2515.869141	6.878157911	27.10392332	25.66602457	17.76114172	-4.119873047	-0.010108085	0.000738847	687231.4661	2519.989014	6.888265996	27.10318447
64.4538	687099.331	2515.869141	6.883494922	27.13765774	24.08239965	8.587804786	1.029968262	0.015051656	-0.019499127	687090.7432	2514.839172	6.868443265	27.15715687
64.5084	686949.4348	2504.882813	6.887052962	27.17338764	22.14419939	0.585532145	-6.866455078	0.025574007	0.054000059	686948.8493	2511.749268	6.861478955	27.11938758
64.563	686824.5213	2504.882813	6.887052962	27.19721393	20.15650675	16.59007743	-3.776550293	0.037339157	-0.002794768	686807.9312	2508.659363	6.849713805	27.2000087
64.6176	686674.625	2504.882813	6.888831993	27.22899023	24.08239965	0.780709526	-0.343322754	-0.017785811	0.022004781	686673.8443	2505.226135	6.906617803	27.20698545
64.6722	686549.7115	2493.896484	6.894169124	27.25481516	25.82540317	11.32028813	-7.553100586	0.01646016	0.038034542	686538.3912	2501.449585	6.877708964	27.21678062
64.7268	686399.8153	2493.896484	6.895948181	27.27865888	24.83817087	-1.366241671	-4.119873047	0.015963041	-0.024510435	686401.1815	2498.016357	6.87998514	27.30316932
64.7814	686274.9018	2493.896484	6.897727244	27.31443406	24.08239965	6.636030971	-1.029968262	0.020437112	0.024349816	686268.2657	2494.926453	6.877290133	27.29008424
64.836	686125.0055	2482.910156	6.899506315	27.34226717	18.97694955	-2.53730596	-6.866455078	0.04543115	-0.010889957	686127.5428	2489.776611	6.854075164	27.35315713
64.8882	686000.092	2482.910156	6.899506315	27.37408501	10.10299957	-417.2892417	140.4190063	0.070590904	0.185868439	686417.3813	2342.49115	6.82891541	27.18821657
64.9458	685875.1785	2471.923828	6.901285392	27.40193312	18.81757096	21.46951197	-12.35961914	-0.063852177	-0.059493226	685853.709	2484.283447	6.965137568	27.46142635
65.0004	685725.2823	2471.923828	6.910180877	27.43973822	18.06179974	12.6865298	-6.523132324	0.047171067	-0.013170744	685712.5957	2478.44696	6.86300981	27.45290896
65.055	685600.3687	2471.923828	6.910180877	27.47158413	20.98436045	22.25022149	-4.119873047	-0.002982714	0.005493164	685578.1185	2476.043701	6.913163591	27.46609097
65.1096	685450.4725	2460.9375	6.913739118	27.50343926	20.98436045	13.85759409	-13.3895874	-0.027617719	0.008641293	685436.6149	2474.327087	6.941356837	27.49479797
65.1642	685325.559	2460.9375	6.920855681	27.53331181	20.15650675	24.39717269	-8.583068848	-0.001187562	0.036203487	685301.1618	2469.520569	6.922043243	27.49710833
65.2188	685175.6628	2460.9375	6.924414003	27.55920793	16.12359948	3.90354763	-5.836486816	0.017178221	0.12621438	685171.7592	2466.773987	6.907235782	27.43299355
65.2734	685050.7492	2460.9375	6.926193173	27.57713959	18.06179974	21.0791572	-0.343322754	-0.058052453	0.01015111	685029.6701	2461.280823	6.984245626	27.56698848
65.328	684900.853	2449.951172	6.935089128	27.60703221	12.79697104	4.879434538	-6.17980957	-0.10798534	-0.001220703	684895.9736	2456.130981	7.043074469	27.60825291
65.3802	684775.9395	2449.951172	6.943985251	27.63493934	13.62482475	16.78525481	-2.059936523	-0.057058214	-0.010343853	684759.1542	2452.011108	7.001043465	27.64528319
65.4348	684651.026	2449.951172	6.95110227	27.66484774	18.81757096	19.32256077	1.373291016	-0.00060759	-0.002120169	684631.7034	2448.577881	6.95170986	27.66696791
65.4894	684501.1297	2438.964844	6.95466082	27.69476433	21.58362492	4.489079775	-8.583068848	-0.034301208	-0.139256665	684496.6406	2447.547913	6.988962028	27.83402099
65.544	684376.2162	2438.964844	6.965336633	27.75861381	17.03874929	9.563691694	-5.836486816	0.07064614	0.067235059	684366.6525	2444.801331	6.894690493	27.69137875
65.5986	684226.32	2438.964844	6.963557314	27.78057072	14.53997456	2.146951197	-2.059936523	-0.166148423	-0.082012004	684224.173	2441.02478	7.129705737	27.86258272
65.6532	684101.4065	2427.978516	6.977792054	27.82050373	17.03874929	7.221563116	-7.553100586	-0.017592486	0.046547343	684094.1849	2435.531616	6.99538454	27.77395639
65.7078	683976.4929	2427.978516	6.983130193	27.84447058	21.58362492	18.15149648	-4.806518555	0.028667192	-0.020366468	683958.3414	2432.785034	6.954463001	27.86483705
65.7624	683826.5967	2427.978516	6.984909586	27.88242894	29.07994912	3.318015486	-1.71661377	0.013284122	0.006553248	683823.2787	2429.695129	6.971625464	27.8758757
65.817	683701.6832	2427.978516	6.986688986	27.91240547	30.10299957	10.73475598	2.746582031	0.005054042	0.011468185	683690.9484	2425.231934	6.981634944	27.90093728
65.8716	683576.7696	2416.992188	6.990247807	27.94039106	27.86352438	21.27433458	-4.463195801	-0.018586724	-0.025891757	683555.4953	2421.455383	7.008834531	27.96628281
